product,Period,rating,polarity,trendCoeff,trendLine
B00KWHJY7Q,2016-12,0.9313131313131313,0.9191919191919192,-0.0026786635306909226,0.888772419357817
B00KWHJY7Q,2017-01,0.9432432432432432,0.9324324324324325,-0.0026786635306909226,0.8860937558271261
B00KWHJY7Q,2017-02,0.9560975609756097,0.9146341463414634,-0.0026786635306909226,0.8834150922964352
B00KWHJY7Q,2017-03,0.9663366336633663,0.9405940594059405,-0.0026786635306909226,0.8807364287657443
B00KWHJY7Q,2017-04,0.9621052631578948,0.9157894736842105,-0.0026786635306909226,0.8780577652350533
B00KWHJY7Q,2017-05,0.9538461538461538,0.9340659340659341,-0.0026786635306909226,0.8753791017043624
B00KWHJY7Q,2017-06,0.9418803418803419,0.9316239316239316,-0.0026786635306909226,0.8727004381736715
B00KWHJY7Q,2017-07,0.95,0.8875,-0.0026786635306909226,0.8700217746429806
B00KWHJY7Q,2017-08,0.9618181818181819,0.9636363636363636,-0.0026786635306909226,0.8673431111122897
B00KWHJY7Q,2017-09,0.9428571428571428,0.9172932330827067,-0.0026786635306909226,0.8646644475815988
B00KWHJY7Q,2017-10,0.9351851851851851,0.8796296296296297,-0.0026786635306909226,0.8619857840509078
B00KWHJY7Q,2017-11,0.9523178807947019,0.9072847682119205,-0.0026786635306909226,0.8593071205202168
B00KWHJY7Q,2017-12,0.9537190082644628,0.8181818181818182,-0.0026786635306909226,0.8566284569895259
B00KWHJY7Q,2018-01,0.9471153846153847,0.8798076923076923,-0.0026786635306909226,0.853949793458835
B00KWHJY7Q,2018-02,0.9255474452554745,0.8905109489051095,-0.0026786635306909226,0.8512711299281441
B00KWHJY7Q,2018-03,0.9204081632653061,0.8469387755102041,-0.0026786635306909226,0.8485924663974532
B00KWHJY7Q,2018-04,0.9092592592592593,0.8518518518518519,-0.0026786635306909226,0.8459138028667623
B00KWHJY7Q,2018-05,0.9166666666666666,0.8666666666666667,-0.0026786635306909226,0.8432351393360713
B00KWHJY7Q,2018-06,0.9414634146341463,0.9024390243902439,-0.0026786635306909226,0.8405564758053804
B00KWHJY7Q,2018-07,0.9268292682926829,0.8292682926829268,-0.0026786635306909226,0.8378778122746895
B00KWHJY7Q,2018-08,0.9416666666666667,0.8333333333333334,-0.0026786635306909226,0.8351991487439986
B00KWHJY7Q,2018-09,0.8421052631578947,0.7368421052631579,-0.0026786635306909226,0.8325204852133077
B00KWHJY7Q,2018-10,0.8300000000000001,0.7,-0.0026786635306909226,0.8298418216826168
B00KWHJY7Q,2018-11,0.9438596491228071,0.8771929824561403,-0.0026786635306909226,0.8271631581519259
B00KWHJY7Q,2018-12,0.9192660550458716,0.7522935779816514,-0.0026786635306909226,0.8244844946212349
B00KWHJY7Q,2019-01,0.9470588235294117,0.7867647058823529,-0.0026786635306909226,0.821805831090544
B00KWHJY7Q,2019-02,0.9384615384615385,0.8153846153846154,-0.0026786635306909226,0.819127167559853
B00KWHJY7Q,2019-03,0.9105263157894736,0.7894736842105263,-0.0026786635306909226,0.8164485040291621
B00KWHJY7Q,2019-04,0.8400000000000001,0.7333333333333333,-0.0026786635306909226,0.8137698404984712
B00Z8X34QG,2015-07,0.8857142857142858,0.8571428571428571,-0.001993574677861376,0.8418520162225025
B00Z8X34QG,2015-08,0.9,0.9166666666666666,-0.001993574677861376,0.8398584415446411
B00Z8X34QG,2015-09,0.9066666666666666,0.8533333333333334,-0.001993574677861376,0.8378648668667797
B00Z8X34QG,2015-10,0.8807017543859649,0.8070175438596491,-0.001993574677861376,0.8358712921889184
B00Z8X34QG,2015-11,0.8960629921259843,0.7874015748031497,-0.001993574677861376,0.833877717511057
B00Z8X34QG,2015-12,0.8890052356020943,0.8010471204188482,-0.001993574677861376,0.8318841428331956
B00Z8X34QG,2016-01,0.8962264150943395,0.7877358490566038,-0.001993574677861376,0.8298905681553342
B00Z8X34QG,2016-02,0.9005847953216375,0.783625730994152,-0.001993574677861376,0.8278969934774729
B00Z8X34QG,2016-03,0.8905982905982907,0.8461538461538461,-0.001993574677861376,0.8259034187996115
B00Z8X34QG,2016-04,0.8776859504132231,0.8099173553719008,-0.001993574677861376,0.8239098441217501
B00Z8X34QG,2016-05,0.8732142857142857,0.8214285714285714,-0.001993574677861376,0.8219162694438887
B00Z8X34QG,2016-06,0.8702127659574469,0.7978723404255319,-0.001993574677861376,0.8199226947660274
B00Z8X34QG,2016-07,0.9020408163265307,0.7857142857142857,-0.001993574677861376,0.817929120088166
B00Z8X34QG,2016-08,0.9227272727272726,0.8295454545454546,-0.001993574677861376,0.8159355454103046
B00Z8X34QG,2016-09,0.880952380952381,0.8095238095238095,-0.001993574677861376,0.8139419707324432
B00Z8X34QG,2016-10,0.9138211382113821,0.8048780487804879,-0.001993574677861376,0.8119483960545819
B00Z8X34QG,2016-11,0.8589473684210527,0.8052631578947368,-0.001993574677861376,0.8099548213767205
B00Z8X34QG,2016-12,0.9086092715231787,0.8410596026490066,-0.001993574677861376,0.807961246698859
B00Z8X34QG,2017-01,0.9070175438596492,0.8596491228070176,-0.001993574677861376,0.8059676720209977
B00Z8X34QG,2017-02,0.8934306569343067,0.8102189781021898,-0.001993574677861376,0.8039740973431364
B00Z8X34QG,2017-03,0.8949494949494949,0.8484848484848485,-0.001993574677861376,0.801980522665275
B00Z8X34QG,2017-04,0.9238095238095237,0.7619047619047619,-0.001993574677861376,0.7999869479874135
B00Z8X34QG,2017-05,0.8960000000000001,0.78,-0.001993574677861376,0.7979933733095522
B00Z8X34QG,2017-06,0.8773333333333333,0.7733333333333333,-0.001993574677861376,0.7959997986316909
B00Z8X34QG,2017-07,0.8800000000000001,0.7636363636363637,-0.001993574677861376,0.7940062239538295
B00Z8X34QG,2017-08,0.8845070422535212,0.7887323943661971,-0.001993574677861376,0.792012649275968
B00Z8X34QG,2017-09,0.8871287128712873,0.7722772277227723,-0.001993574677861376,0.7900190745981067
B00Z8X34QG,2017-10,0.9,0.7625,-0.001993574677861376,0.7880254999202454
B00Z8X34QG,2017-11,0.8961038961038961,0.8701298701298701,-0.001993574677861376,0.786031925242384
B00Z8X34QG,2017-12,0.925,0.825,-0.001993574677861376,0.7840383505645225
B00Z8X34QG,2018-01,0.9333333333333333,0.8166666666666667,-0.001993574677861376,0.7820447758866612
B00Z8X34QG,2018-02,0.8876712328767123,0.8082191780821918,-0.001993574677861376,0.7800512012087999
B00Z8X34QG,2018-03,0.9130434782608695,0.8695652173913043,-0.001993574677861376,0.7780576265309385
B00Z8X34QG,2018-04,0.9047619047619048,0.8412698412698413,-0.001993574677861376,0.776064051853077
B00Z8X34QG,2018-05,0.9020408163265307,0.7551020408163265,-0.001993574677861376,0.7740704771752157
B00Z8X34QG,2018-06,0.930232558139535,0.7906976744186046,-0.001993574677861376,0.7720769024973544
B00Z8X34QG,2018-07,0.9170731707317072,0.8536585365853658,-0.001993574677861376,0.770083327819493
B00Z8X34QG,2018-08,0.8473684210526315,0.6578947368421053,-0.001993574677861376,0.7680897531416315
B00Z8X34QG,2018-09,0.9,0.7916666666666666,-0.001993574677861376,0.7660961784637702
B00Z8X34QG,2018-10,0.8235294117647058,0.7941176470588235,-0.001993574677861376,0.7641026037859089
B00Z8X34QG,2018-11,0.8827586206896552,0.6724137931034483,-0.001993574677861376,0.7621090291080475
B00Z8X34QG,2018-12,0.9082191780821918,0.7123287671232876,-0.001993574677861376,0.760115454430186
B00Z8X34QG,2019-01,0.9100775193798449,0.6821705426356589,-0.001993574677861376,0.7581218797523247
B00Z8X34QG,2019-02,0.9384615384615385,0.7153846153846154,-0.001993574677861376,0.7561283050744634
B00Z8X34QG,2019-03,0.9038759689922481,0.7286821705426356,-0.001993574677861376,0.754134730396602
B00Z8X34QG,2019-04,0.9513513513513514,0.8108108108108109,-0.001993574677861376,0.7521411557187405
B01ETRGE7M,2017-11,0.968627450980392,0.9411764705882353,-0.007061938583785534,0.9525950284295641
B01ETRGE7M,2017-12,0.9617977528089888,0.9101123595505618,-0.007061938583785534,0.9455330898457786
B01ETRGE7M,2018-01,0.9603550295857989,0.9349112426035503,-0.007061938583785534,0.9384711512619931
B01ETRGE7M,2018-02,0.9716981132075471,0.9433962264150944,-0.007061938583785534,0.9314092126782075
B01ETRGE7M,2018-03,0.9518324607329843,0.9109947643979057,-0.007061938583785534,0.924347274094422
B01ETRGE7M,2018-04,0.961111111111111,0.9444444444444444,-0.007061938583785534,0.9172853355106364
B01ETRGE7M,2018-05,0.951923076923077,0.9134615384615384,-0.007061938583785534,0.910223396926851
B01ETRGE7M,2018-06,0.9483333333333333,0.925,-0.007061938583785534,0.9031614583430654
B01ETRGE7M,2018-07,0.9588235294117646,0.9411764705882353,-0.007061938583785534,0.8960995197592798
B01ETRGE7M,2018-08,0.9622857142857143,0.9085714285714286,-0.007061938583785534,0.8890375811754943
B01ETRGE7M,2018-09,0.9407407407407407,0.9222222222222223,-0.007061938583785534,0.8819756425917088
B01ETRGE7M,2018-10,0.897872340425532,0.8475177304964538,-0.007061938583785534,0.8749137040079232
B01ETRGE7M,2018-11,0.8652591170825336,0.7946257197696737,-0.007061938583785534,0.8678517654241377
B01ETRGE7M,2018-12,0.8974219810040707,0.841248303934871,-0.007061938583785534,0.8607898268403522
B01ETRGE7M,2019-01,0.9148775894538608,0.8531073446327684,-0.007061938583785534,0.8537278882565666
B01ETRGE7M,2019-02,0.9193612774451096,0.8403193612774451,-0.007061938583785534,0.8466659496727811
B01ETRGE7M,2019-03,0.9120234604105573,0.8592375366568915,-0.007061938583785534,0.8396040110889955
B01ETRGE7M,2019-04,0.8909090909090909,0.8347107438016529,-0.007061938583785534,0.8325420725052101
